Sqr Ft (sqft),Beds,Bath,Lot Size (sqft),Age,Beds_Bath,Sqr Ft^2,Price ($)
6.917705609835305,2.0,1.0,8.118207049405783,101.0,2.0,1018081.0,90000.00000000001
7.0192966537150445,2.0,2.0,8.669227347271736,17.0,4.0,1247689.0,379800.0
7.640603826393634,4.0,2.0,8.669227347271736,60.0,8.0,4326400.0,239000.00000000003
7.0909098220799835,2.0,3.0,6.55250788703459,103.0,6.0,1440000.0,280000.0
6.740519359606223,1.0,1.0,6.740519359606223,10.0,1.0,714025.0,829899.9999999995
8.160518247477505,5.0,4.0,8.669227347271736,53.0,20.0,12243001.0,875000.0
6.499787040655854,2.0,2.0,8.853808274977197,73.0,7.5,440896.0,80000.0
7.214504414151143,3.0,2.0,8.476579508530941,103.0,6.0,1844164.0,46000.000000000044
6.511745329644728,1.0,1.0,8.669227347271736,45.0,1.0,451584.0,124500.00000000003
7.640123172695364,3.0,2.5,8.669227347271736,45.0,7.5,4322241.0,239989.99999999988
7.803435056952168,4.0,3.0,8.904222737368716,53.0,12.0,5992704.0,215000.0
8.071218539969863,3.0,3.0,8.669227347271736,55.0,9.0,10240000.0,1290000.0000000007
7.721791776817535,3.0,3.0,8.669227347271736,4.0,9.0,5089536.0,1495000.000000001
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,213000.00000000015
7.7025561132685825,3.0,2.0,8.669227347271736,75.0,6.0,4897369.0,647500.0000000001
7.838737559599282,4.0,3.0,8.784927626058323,8.0,12.0,6431296.0,379899.99999999977
7.484368643286131,3.0,2.0,8.798756582859841,93.0,6.0,3164841.0,199899.99999999997
8.15507488781144,5.0,3.0,7.824445930877619,83.0,15.0,12110400.0,849000.0
7.496097345175956,3.0,2.0,8.64259160081057,45.0,7.5,3240000.0,10000.00000000001
7.4413203897176174,4.0,3.0,8.412054873292933,27.0,12.0,2903616.0,188000.00000000012
8.078998258685154,4.0,3.0,8.669227347271736,45.0,12.0,10400625.0,445900.00000000006
7.149131598557407,2.0,2.0,8.669227347271736,53.0,4.0,1617984.0,95500.00000000001
7.102499355774649,3.0,2.0,8.766861821669803,40.0,6.0,1473796.0,157999.99999999997
6.843749949006225,3.0,2.0,8.669227347271736,61.0,6.0,877969.0,35999.99999999998
7.918992488165245,4.0,3.0,8.561784074744113,18.0,12.0,7551504.0,435899.9999999999
7.407924322559599,3.0,2.0,8.776167099731275,38.0,6.0,2715904.0,529000.0
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,2999.9999999999995
8.07402621612406,5.0,3.0,8.669227347271736,45.0,15.0,10297681.0,292315.0
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,389000.00000000035
8.004365564979574,4.0,4.0,8.446341450444287,4.0,16.0,8958049.0,399750.0000000002
7.987524479848767,5.0,4.5,8.669227347271736,45.0,22.5,8661249.0,596899.9999999995
8.193400231952097,3.0,3.0,7.68662133494462,34.0,9.0,13075456.0,249899.9999999999
6.003887067106539,1.0,1.0,6.003887067106539,143.0,1.0,163216.0,499899.99999999994
7.090076835776092,2.0,2.0,8.669227347271736,49.0,4.0,1437601.0,297999.9999999998
7.018401799069201,2.0,1.0,8.699681400989514,83.0,2.0,1245456.0,14999.99999999999
6.880384082186005,3.0,2.0,8.784927626058323,64.0,6.0,944784.0,107000.00000000003
6.621405651764134,1.0,1.0,8.669227347271736,54.0,1.0,562500.0,129900.00000000012
7.81156848934518,3.0,2.5,9.072571442231286,45.0,7.5,6091024.0,304399.99999999994
7.0587581525186645,2.0,2.0,8.068716192714781,31.0,4.0,1350244.0,177000.00000000006
7.346655163176539,5.0,2.0,9.072571442231286,103.0,7.5,2402500.0,449999.99999999994
7.650168700845001,3.0,2.0,9.12172771361958,28.0,6.0,4410000.0,299000.00000000006
7.675546002537848,4.0,3.0,9.218407743053941,36.0,12.0,4639716.0,283500.0000000002
7.764720544771477,4.0,4.0,8.867990898182093,48.0,16.0,5546025.0,399900.0
7.2991214627108,2.0,3.0,8.669227347271736,42.0,6.0,2184484.0,444999.9999999997
8.512582578858554,5.0,5.0,8.669227347271736,26.0,25.0,24760576.0,800000.0000000005
7.037027614686276,2.0,2.0,8.669227347271736,19.0,4.0,1292769.0,187899.99999999985
7.496097345175956,3.0,2.0,9.072571442231286,45.0,7.5,3240000.0,264899.99999999994
7.570443252057374,3.0,2.0,9.075551045627543,76.0,6.0,3759721.0,889000.0000000006
7.879669914604289,4.0,3.0,8.972717499397138,27.0,12.0,6980164.0,435929.9999999999
7.8083230503910555,3.0,4.0,8.780633799494984,12.0,12.0,6051600.0,429900.0000000001
8.430545384690566,3.0,2.0,9.280332743796217,38.0,7.5,21013056.0,309899.99999999977
7.591357046698551,3.0,3.0,7.927685045615778,6.0,9.0,3920400.0,444999.9999999997
7.170888478512505,2.0,1.0,8.669227347271736,80.0,2.0,1690000.0,615000.0
7.607381425639791,3.0,2.0,8.81060879571578,85.0,6.0,4048144.0,789000.0000000007
8.779865100863852,5.0,5.0,8.669227347271736,18.0,25.0,42263001.0,1600000.0000000012
7.2115567333138015,3.0,2.0,8.922791623969637,63.0,6.0,1833316.0,235000.0
7.010311867307229,3.0,2.0,8.156223323194624,36.0,6.0,1225449.0,162900.0000000001
8.019941687677365,5.0,3.0,8.669227347271736,45.0,15.0,9241600.0,424990.00000000006
8.30844552038576,3.0,4.0,8.669227347271736,25.0,12.0,16459249.0,3295000.0000000005
7.321849713788356,2.0,2.0,8.92172453036431,110.0,4.0,2286144.0,120000.00000000004
6.970730078143525,2.0,2.0,9.194820560318146,86.0,4.0,1132096.0,230299.9999999999
7.72356247227797,4.0,2.0,9.294865327045871,19.0,8.0,5107600.0,334999.9999999998
8.221747728346623,4.0,3.0,8.669227347271736,33.0,12.0,13838400.0,423899.99999999977
7.144407180321139,2.0,1.0,9.021235862885396,103.0,2.0,1602756.0,130000.00000000009
7.195937226475569,3.0,2.0,8.669227347271736,65.0,6.0,1776889.0,229900.00000000006
7.708859601047175,4.0,3.5,8.669227347271736,46.0,14.0,4959529.0,354999.9999999998
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,398999.99999999977
7.691200097522863,4.0,3.0,8.849513965486398,115.0,12.0,4787344.0,158899.9999999999
7.601402334583733,4.0,4.0,9.121399862679535,37.0,16.0,4000000.0,360000.0000000001
7.546974117516527,2.0,1.0,8.962007209588313,58.0,2.0,3587236.0,104999.99999999997
7.239214973779806,3.0,1.0,8.784927626058323,70.0,3.0,1937664.0,215000.0
6.870053411798126,4.0,2.0,9.005405040310642,53.0,8.0,925444.0,80000.0
7.768533300926033,5.0,4.0,9.021235862885396,56.0,20.0,5588496.0,79990.00000000006
7.602401335665818,4.0,2.0,8.669227347271736,61.0,8.0,4008004.0,259499.99999999985
7.759614150696903,4.0,2.5,8.669227347271736,5.0,10.0,5489649.0,395900.00000000023
7.761319180947987,4.0,2.75,8.412054873292933,9.0,11.0,5508409.0,339900.00000000006
7.217443431696533,3.0,2.0,8.978282203272398,62.0,6.0,1855044.0,179998.99999999997
8.978156076009824,6.0,8.0,8.669227347271736,17.0,48.0,62837329.0,2849999.999999999
7.496097345175956,3.0,2.0,8.529714471969909,45.0,7.5,3240000.0,68499.99999999999
8.391629968440892,4.0,5.0,8.669227347271736,18.0,20.0,19439281.0,498999.9999999996
7.738488122494646,2.0,3.0,8.669227347271736,53.0,6.0,5262436.0,159899.9999999999
7.523481312573497,3.0,3.0,7.409136443920128,25.0,9.0,3422500.0,915000.0000000002
7.573017256052546,3.0,2.0,8.669227347271736,68.0,6.0,3779136.0,515000.00000000006
6.970730078143525,3.0,2.0,6.70073110954781,6.0,7.5,1132096.0,29999.99999999999
7.624130585661289,7.0,3.0,8.035602692918582,76.0,21.0,4186116.0,299000.00000000006
7.5480289699350145,3.0,3.0,8.669227347271736,15.0,9.0,3594816.0,468999.9999999998
7.237778191923443,3.0,2.0,8.418697944667139,11.0,6.0,1932100.0,208000.00000000003
6.967909201801884,3.0,2.0,8.669227347271736,33.0,6.0,1125721.0,155000.00000000012
7.078341579557671,3.0,1.0,9.121399862679535,98.0,3.0,1404225.0,309899.99999999977
8.304989580140361,5.0,4.0,7.990238185720363,129.0,20.0,16345849.0,688888.0000000001
7.888334500738654,4.0,4.0,8.641885635373555,24.0,16.0,7102225.0,359642.0000000002
7.562161631225652,3.0,3.0,8.669227347271736,16.0,9.0,3697929.0,949000.0000000002
7.840312983320164,4.0,3.5,8.371473537066832,7.0,14.0,6451600.0,432989.9999999997
7.552237287560802,3.0,3.0,8.345930261979017,16.0,9.0,3625216.0,599000.0
8.427487278331744,4.0,4.0,8.669227347271736,53.0,16.0,20884900.0,484900.0
7.602900462204755,3.0,2.5,7.970049304976135,4.0,7.5,4012009.0,387899.9999999997
7.803026643632217,4.0,3.0,8.379539026117442,23.0,12.0,5987809.0,449990.0000000003
12.19055791206359,1.0,1.0,8.669227347271736,93.0,1.0,38777486400.0,775000.0000000007
6.293419278846481,1.0,1.0,8.748463629942055,38.0,1.0,291600.0,320000.00000000006
7.341483852363161,4.0,2.0,8.849513965486398,45.0,8.0,2377764.0,269998.99999999977
7.983440063006542,5.0,3.0,8.669227347271736,45.0,15.0,8590761.0,398999.99999999977
7.513163545234075,2.0,2.5,8.669227347271736,45.0,5.0,3352561.0,698999.9999999995
7.554334823725748,3.0,1.0,8.669227347271736,65.0,3.0,3640464.0,327500.0
6.966967138613983,2.0,2.0,8.669227347271736,53.0,4.0,1123600.0,174499.99999999994
7.43543801981455,4.0,2.0,8.22764270790443,98.0,8.0,2869636.0,758999.9999999998
7.419979923661835,2.0,2.0,8.476579508530941,82.0,4.0,2782224.0,114999.99999999991
7.867105500316739,3.0,3.0,8.608495349823023,95.0,9.0,6806881.0,2595000.000000002
7.473069088032197,3.0,2.0,8.229777750081887,96.0,6.0,3094081.0,337000.0
7.07326971745971,2.0,2.0,8.669227347271736,45.0,4.0,1390041.0,107639.99999999993
7.028201432058005,2.0,2.0,7.029087564149662,55.0,4.0,1270129.0,185000.00000000006
7.560601162768557,3.0,2.0,8.669227347271736,44.0,6.0,3686400.0,299999.99999999977
6.90875477931522,4.0,2.0,9.112286431500795,58.0,8.0,1000000.0,215000.0
7.821643126239982,4.0,2.0,8.669227347271736,30.0,8.0,6215049.0,324899.99999999977
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,549000.0000000005
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,116000.0000000001
6.939253946041508,1.0,2.0,6.940222469119639,18.0,2.0,1062961.0,248000.0000000002
7.602900462204755,3.0,2.0,9.036106025364846,95.0,6.0,4012009.0,525000.0000000003
6.8679744089702925,2.0,1.0,8.669227347271736,42.0,2.0,921600.0,66000.0
7.395107546562485,3.0,1.0,8.715880102296456,66.0,3.0,2647129.0,229900.00000000006
7.227662498728654,3.0,3.0,7.725771441587952,17.0,9.0,1893376.0,212000.00000000017
7.368339686311381,2.0,3.0,7.68662133494462,123.0,6.0,2509056.0,280000.0
7.105786129481271,3.0,1.0,6.999422467507961,103.0,3.0,1483524.0,42550.000000000015
8.216358332386156,4.0,4.0,8.047509510981422,22.0,16.0,13690000.0,1240000.0000000005
6.85751406254539,1.0,1.0,8.669227347271736,59.0,1.0,902500.0,725000.0000000006
8.12740456269308,4.0,5.0,8.669227347271736,4.0,20.0,11458225.0,1099999.9999999998
7.751475318021456,3.0,4.0,8.294049640102028,7.0,12.0,5400976.0,825000.0000000006
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,195000.00000000006
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,49000.00000000002
7.7437032581737535,6.0,2.0,8.24301946898925,121.0,12.0,5317636.0,64999.999999999956
6.842683282238422,2.0,2.0,8.669227347271736,75.0,4.0,876096.0,39899.99999999998
7.333676395657684,3.0,2.0,8.819073983267831,50.0,6.0,2340900.0,230000.0000000001
7.748028524432376,3.0,3.5,8.669227347271736,45.0,10.5,5363856.0,359424.9999999997
6.678342114654332,1.0,1.0,8.669227347271736,38.0,1.0,630436.0,156999.99999999994
6.818924065275521,1.0,1.0,8.669227347271736,17.0,1.0,835396.0,249999.9999999998
7.274479558773871,3.0,1.0,8.669227347271736,71.0,7.5,2079364.0,870000.0000000006
7.496097345175956,3.0,2.0,8.784927626058323,45.0,7.5,3240000.0,89949.99999999993
7.399398083331354,3.0,2.0,9.207937487359873,44.0,6.0,2669956.0,309500.0000000002
7.476472381163905,3.0,3.0,8.669227347271736,22.0,9.0,3115225.0,258000.00000000015
8.517393171418904,4.0,6.0,8.669227347271736,33.0,24.0,25000000.0,2449999.9999999995
7.368339686311381,4.0,2.0,8.383890344101816,98.0,8.0,2509056.0,215000.0
7.0909098220799835,3.0,1.0,8.916103530553727,70.0,3.0,1440000.0,122057.99999999999
11.514803699982,3.0,2.0,8.669227347271736,45.0,7.5,10037434969.0,269000.0
7.496097345175956,3.0,2.0,8.156223323194624,45.0,7.5,3240000.0,28000.00000000002
6.618738983517219,2.0,2.0,8.669227347271736,45.0,4.0,559504.0,62899.99999999995
7.390798521735676,3.0,3.0,8.72453251118548,63.0,9.0,2624400.0,191999.99999999997
7.050122520269059,3.0,1.0,8.57376254290413,63.0,3.0,1327104.0,114999.99999999991
7.706162970199576,4.0,3.0,8.967249182852276,33.0,12.0,4932841.0,289899.9999999999
7.611347717403621,3.0,2.5,8.669227347271736,9.0,7.5,4080400.0,273989.9999999998
7.783640596221253,6.0,4.0,8.594339400592892,6.0,24.0,5760000.0,249999.9999999998
7.4770384723196965,3.0,2.0,8.669227347271736,65.0,6.0,3118756.0,219900.00000000015
7.999007213243955,3.0,2.5,8.953769294549454,6.0,7.5,8862529.0,513899.99999999977
7.496097345175956,3.0,2.0,9.079434102128383,45.0,7.5,3240000.0,109499.99999999991
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,104999.99999999997
7.794823152179389,4.0,5.0,8.669227347271736,68.0,20.0,5890329.0,1099999.9999999998
7.063903961472068,2.0,2.0,8.669227347271736,15.0,4.0,1364224.0,698999.9999999995
7.650168700845001,3.0,3.0,8.669227347271736,22.0,9.0,4410000.0,549999.9999999998
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,114999.99999999991
7.6290038896529575,3.0,3.0,8.669227347271736,20.0,9.0,4227136.0,243599.00000000017
7.8434564043761155,4.0,2.0,8.669227347271736,123.0,8.0,6492304.0,488999.9999999996
12.310320041900528,2.0,2.0,8.669227347271736,113.0,4.0,49272456676.0,1200000.0000000005
7.97349996402463,4.0,3.0,8.669227347271736,65.0,12.0,8421604.0,664999.9999999995
7.4318919168078,3.0,2.0,8.61286694148452,4.0,6.0,2849344.0,235000.0
7.835974581721566,3.0,3.0,9.163772736159848,43.0,9.0,6395841.0,355999.99999999994
7.96346006663897,4.0,4.0,7.461065514354283,12.0,16.0,8254129.0,585000.0000000003
7.771067086065406,4.0,2.5,8.669227347271736,45.0,10.0,5616900.0,266043.00000000023
6.812345094177479,2.0,1.0,8.669227347271736,71.0,2.0,824464.0,29999.99999999999
6.6293632534374485,1.0,2.0,8.669227347271736,6.0,2.0,571536.0,499998.9999999997
9.002824076547672,5.0,6.0,8.669227347271736,85.0,30.0,66015625.0,2849999.999999999
7.358830898342354,3.0,2.5,8.95040315983296,16.0,7.5,2461761.0,309899.99999999977
7.090076835776092,2.0,3.0,8.669227347271736,8.0,6.0,1437601.0,161900.0
7.033506484287697,2.0,2.0,8.669227347271736,20.0,4.0,1283689.0,133999.9999999999
7.66105638236183,3.0,2.0,9.179159254492609,17.0,6.0,4507129.0,254900.0000000001
7.030857476116121,2.0,1.0,8.962776046120291,73.0,2.0,1276900.0,598500.0
7.221835825288449,3.0,2.0,8.294299608857235,110.0,6.0,1871424.0,364999.99999999977
7.848543482456679,3.0,1.0,8.922791623969637,67.0,3.0,6558721.0,375000.00000000006
8.034306936339489,4.0,4.0,8.967249182852276,60.0,16.0,9511056.0,440000.0000000002
7.841492924460013,3.0,3.0,8.669227347271736,5.0,9.0,6466849.0,625000.0000000002
7.5251007461258,4.0,2.0,8.938531648680692,66.0,8.0,3433609.0,698999.9999999995
7.496097345175956,4.0,3.0,8.669227347271736,45.0,12.0,3240000.0,678999.9999999995
7.146772179452637,3.0,2.0,8.969669103793757,22.0,6.0,1610361.0,171000.00000000012
7.313886831633462,3.0,2.0,8.669227347271736,27.0,6.0,2250000.0,249899.9999999999
8.268475388982598,5.0,3.0,9.239996256883693,50.0,15.0,15194404.0,589899.9999999997
7.71289096149013,4.0,2.0,8.951569643018821,62.0,8.0,4999696.0,543000.0000000001
9.26416545867109,12.0,12.0,8.922924930641832,53.0,144.0,111344704.0,4500000.000000002
7.24422751560335,3.0,2.0,8.669227347271736,48.0,6.0,1957201.0,97700.00000000006
7.8050670442584895,4.0,2.5,8.669227347271736,46.0,10.0,6012304.0,375000.00000000006
6.85751406254539,3.0,1.0,8.669227347271736,43.0,3.0,902500.0,549000.0000000005
7.133295954896068,4.0,2.0,8.904222737368716,78.0,8.0,1567504.0,530000.0000000003
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,265000.00000000006
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,83000.0
7.76046702921342,3.0,3.0,8.849513965486398,18.0,9.0,5499025.0,269000.0
8.390268497842571,3.0,5.0,8.047509510981422,8.0,15.0,19386409.0,999998.9999999995
7.4318919168078,5.0,2.5,8.022896869601457,108.0,12.5,2849344.0,225000.00000000015
7.557472901614746,3.0,3.0,8.799510901368867,61.0,9.0,3663396.0,151250.00000000012
7.328437352895162,3.0,2.0,9.145908511816794,40.0,6.0,2316484.0,114999.99999999991
6.641182169740591,1.0,2.0,8.457018468380168,49.0,2.0,585225.0,104999.99999999997
7.262628600974241,3.0,2.0,8.669227347271736,45.0,6.0,2030625.0,282400.00000000006
7.104144092987527,2.0,3.0,7.104144092987527,19.0,6.0,1478656.0,219999.99999999983
7.496097345175956,3.0,2.0,8.967121656230923,45.0,7.5,3240000.0,33999.99999999999
7.85748078694253,4.0,2.5,8.669227347271736,45.0,10.0,6677056.0,518900.0
7.377133712833954,3.0,2.0,8.682877107057168,96.0,6.0,2553604.0,120000.00000000004
8.438799123988225,5.0,5.0,8.700181192753353,16.0,25.0,21362884.0,1525000.0000000005
7.891704659330107,4.0,3.0,8.715880102296456,23.0,12.0,7150276.0,480000.00000000006
7.69484807238461,3.0,2.0,9.122601457668177,7.0,7.5,4822416.0,349999.9999999997
6.327936783729195,3.0,2.0,6.814542897259958,125.0,6.0,312481.0,89900.00000000007
6.887552571664617,3.0,1.0,8.910045761473558,71.0,3.0,958441.0,95900.00000000003
7.855932199718614,6.0,3.0,8.669227347271736,45.0,18.0,6656400.0,273539.99999999994
7.988203597022576,4.0,4.0,8.926118971153382,8.0,16.0,8673025.0,539989.9999999997
7.103322062526113,3.0,2.0,8.27410200229233,25.0,6.0,1476225.0,138899.99999999994
7.6838639802564295,3.0,2.5,8.669227347271736,35.0,7.5,4717584.0,378900.0000000003
7.3752557780097545,3.0,2.0,8.486940148245216,6.0,6.0,2544025.0,158999.99999999997
7.752335163302292,3.0,2.0,8.624072553043334,56.0,6.0,5410276.0,549000.0000000005
7.474204806496124,3.0,3.0,8.27410200229233,11.0,9.0,3101121.0,329000.0000000003
7.321849713788356,3.0,2.0,8.469052816088302,95.0,6.0,2286144.0,189999.9999999999
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,180000.00000000003
8.164225652265827,6.0,3.0,8.669227347271736,15.0,18.0,12334144.0,389899.9999999998
7.771910256435763,2.0,2.0,8.27410200229233,33.0,4.0,5626384.0,569900.0
8.692322277628687,6.0,5.0,8.669227347271736,23.0,30.0,35473936.0,898999.9999999995
7.373374309910049,4.0,2.0,9.254835611862735,55.0,8.0,2534464.0,150000.00000000006
7.496097345175956,3.0,2.0,9.021235862885396,45.0,7.5,3240000.0,60000.000000000015
7.044905117129371,2.0,2.0,8.669227347271736,15.0,4.0,1313316.0,544999.9999999997
7.365812837209472,3.0,3.0,9.097955241381392,68.0,9.0,2496400.0,229900.00000000006
7.050122520269059,4.0,1.0,8.38958706681109,99.0,4.0,1327104.0,27499.99999999998
7.9287663216266955,4.0,4.0,8.669227347271736,45.0,16.0,7700625.0,425000.0000000002
8.070906088787819,4.0,4.0,8.669227347271736,25.0,16.0,10233601.0,469999.9999999998
7.496097345175956,3.0,2.0,8.669227347271736,59.0,7.5,3240000.0,315000.0000000002
7.138866999945524,3.0,2.0,8.669227347271736,22.0,6.0,1585081.0,1345000.0000000007
7.503289630675082,4.0,3.0,9.036938912556787,61.0,12.0,3286969.0,176000.00000000006
6.300785794663244,1.0,2.0,8.055475141757274,75.0,7.5,295936.0,39899.99999999998
8.131824785007195,5.0,4.0,8.669227347271736,32.0,20.0,11560000.0,418999.9999999998
7.520234556474628,3.0,2.0,8.669227347271736,45.0,6.0,3400336.0,276000.0000000002
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,143900.00000000003
7.057036981697891,3.0,2.0,7.416378479192928,59.0,6.0,1345600.0,194900.00000000006
8.010027528481734,4.0,3.0,8.79497643168877,67.0,12.0,9060100.0,1998999.9999999981
7.735870319952567,5.0,2.0,8.669227347271736,52.0,10.0,5234944.0,549999.9999999998
7.776954403322442,3.0,2.0,8.92172453036431,69.0,6.0,5683456.0,221999.99999999983
8.185628891147607,4.0,2.0,8.669227347271736,6.0,7.5,12873744.0,498999.9999999996
7.495541943884256,4.0,3.0,9.072571442231286,40.0,12.0,3236401.0,165000.00000000015
7.29505641646263,3.0,1.0,8.669227347271736,80.0,3.0,2166784.0,134999.99999999997
7.496097345175956,3.0,2.0,8.669227347271736,69.0,7.5,3240000.0,899999.9999999995
7.676473646389156,4.0,3.0,8.669227347271736,38.0,12.0,4648336.0,310000.0000000002
6.423246963533519,1.0,1.0,7.5745584842024805,88.0,1.0,378225.0,67000.0
8.055475141757274,4.0,4.0,8.664923303440572,24.0,16.0,9922500.0,989998.9999999999
11.45564586731723,1.0,1.0,8.669227347271736,60.0,1.0,8917402624.0,258000.00000000015
8.435332164935916,4.0,3.0,8.669227347271736,26.0,12.0,21215236.0,700000.0000000006
7.496097345175956,3.0,2.0,7.088408778675395,71.0,6.0,3240000.0,189999.9999999999
7.837948916025283,3.0,3.0,9.16785032035523,4.0,9.0,6421156.0,452989.9999999999
7.660114319173928,4.0,2.0,8.351138607086154,115.0,8.0,4498641.0,72900.0
7.277247726631484,2.0,2.0,8.80792062205398,38.0,4.0,2090916.0,231999.99999999997
7.7501841622578365,5.0,3.0,8.904222737368716,17.0,15.0,5387041.0,169199.9999999999
7.157735484249907,2.0,1.0,8.978282203272398,76.0,2.0,1646089.0,239000.00000000003
7.56734567601324,3.0,4.0,7.542213463193403,16.0,12.0,3736489.0,700000.0000000006
8.398634855292102,4.0,5.0,8.740496729931813,16.0,20.0,19713600.0,1749999.9999999998
7.01301578963963,2.0,2.0,8.669227347271736,13.0,4.0,1232100.0,479899.9999999998
8.213652703029998,4.0,2.0,7.463363045520021,114.0,8.0,13616100.0,56000.000000000044
7.3613754289773485,4.0,1.0,8.669227347271736,67.0,4.0,2474329.0,61500.00000000001
7.186144304522325,3.0,2.5,8.731497794063243,12.0,7.5,1742400.0,188000.00000000012
6.968850378341948,1.0,2.0,8.669227347271736,4.0,2.0,1127844.0,925000.0000000007
6.654152520183219,1.0,1.0,8.669227347271736,102.0,1.0,600625.0,565000.0000000003
8.329899292995725,4.0,3.0,8.669227347271736,25.0,12.0,17181025.0,449900.00000000035
7.5310163320779155,3.0,2.5,8.700847193443972,45.0,7.5,3474496.0,202990.00000000006
7.5406215286571525,2.0,2.0,8.669227347271736,42.0,4.0,3541924.0,474999.99999999977
8.239857411018601,6.0,4.0,9.212338374638856,31.0,24.0,14348944.0,625000.0000000002
7.417580402414544,3.0,3.0,8.561784074744113,22.0,9.0,2768896.0,308000.0000000001
7.356918242356021,2.0,3.0,7.274479558773871,46.0,6.0,2452356.0,134899.99999999988
7.624130585661289,3.0,3.0,8.553525120663627,75.0,9.0,4186116.0,409990.0000000003
8.050384453067021,3.0,3.0,9.126088819528592,5.0,9.0,9821956.0,499899.99999999994
7.818027938530729,3.0,4.0,8.669227347271736,4.0,12.0,6170256.0,398500.00000000023
6.113682179832232,3.0,1.0,8.669227347271736,16.0,7.5,203401.0,215000.0
8.345930261979017,4.0,3.0,8.517393171418904,127.0,12.0,17740944.0,774899.9999999994
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,199899.99999999997
7.696667081526462,4.0,3.0,7.980707820869669,93.0,12.0,4840000.0,558999.9999999998
7.522400231387125,6.0,4.0,8.063377822367027,133.0,24.0,3415104.0,315000.0000000002
7.044905117129371,3.0,1.0,9.137877200242468,93.0,3.0,1313316.0,589000.0
7.483806687665835,3.0,4.0,8.669227347271736,4.0,12.0,3161284.0,604989.9999999995
9.414668009032752,3.0,2.0,8.669227347271736,45.0,7.5,150454756.0,89900.00000000007
7.126087273299125,2.0,2.0,8.669227347271736,15.0,4.0,1545049.0,568999.9999999995
7.718240951959316,3.0,2.0,8.791638037085997,83.0,7.5,5053504.0,139900.0000000001
7.047517221357296,2.0,2.0,8.669227347271736,51.0,4.0,1320201.0,198000.00000000006
7.4109518755836366,3.0,2.0,8.95040315983296,57.0,6.0,2732409.0,162500.00000000012
7.7702232041587855,4.0,3.0,8.561784074744113,5.0,12.0,5607424.0,362216.0000000003
7.492760300922379,4.0,2.0,8.962007209588313,13.0,8.0,3218436.0,323999.9999999999
6.431331081933479,1.0,1.0,8.669227347271736,60.0,1.0,384400.0,50000.000000000015
6.78897174299217,1.0,1.0,5.973809611869261,10.0,1.0,786769.0,448999.99999999994
7.354362330421477,4.0,2.0,8.592115117933497,45.0,8.0,2439844.0,179950.00000000006
6.970730078143525,2.0,1.0,8.669227347271736,55.0,2.0,1132096.0,825000.0000000006
7.613818684808629,3.0,4.0,7.02108396428914,4.0,12.0,4100625.0,529900.0
8.07961802938984,4.0,5.0,9.104979856318357,5.0,20.0,10413529.0,1098999.9999999993
7.607878073278507,3.0,2.0,8.51919119407891,11.0,6.0,4052169.0,295500.0
7.496097345175956,3.0,2.0,8.64259160081057,45.0,7.5,3240000.0,10000.00000000001
8.323365694436081,4.0,4.0,8.669227347271736,24.0,16.0,16957924.0,379899.99999999977
7.102499355774649,2.0,2.0,8.163656176168432,80.0,4.0,1473796.0,235000.0
7.64826303090192,3.0,3.0,8.379539026117442,4.0,9.0,4393216.0,549000.0000000005
7.496097345175956,3.0,2.0,8.371473537066832,45.0,7.5,3240000.0,185000.00000000006
8.307459327011946,5.0,4.0,8.791941988456118,15.0,20.0,16426809.0,624000.0000000006
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,389000.00000000035
7.484368643286131,4.0,2.0,8.669227347271736,6.0,8.0,3164841.0,159499.9999999999
8.36240897761537,5.0,5.0,8.669227347271736,21.0,25.0,18335524.0,449999.99999999994
7.635303886259415,3.0,4.0,7.496097345175956,59.0,12.0,4280761.0,1295000.0000000007
7.653969180478774,3.0,4.0,7.252762418053187,8.0,12.0,4443664.0,399900.0
8.012680929706839,5.0,3.0,8.669227347271736,53.0,15.0,9108324.0,989999.9999999992
7.282073658093465,2.0,2.0,8.669227347271736,45.0,4.0,2111209.0,1849999.9999999995
7.579167967396076,4.0,2.0,8.874727765766853,65.0,8.0,3825936.0,189500.0000000001
8.080546965824498,4.0,3.5,8.669227347271736,6.0,14.0,10432900.0,429749.9999999997
7.6511201757027,4.0,3.0,8.669227347271736,5.0,12.0,4418404.0,468999.9999999998
